"","income"
"1280",85475.3695844064
"1281",8754.79884562302
"1282",199728.83091456
"1283",291281.26686544
"1284",58294.5916209828
"1285",53879.3263886734
"1286",168479.920156139
"1287",160434.615485215
"1288",15817.5925798153
"1289",60691.7565189636
"1290",15681.5854349418
"1291",130940.591352456
"1292",88553.6098188498
"1293",160703.105755077
"1294",42742.1458769687
"1295",61937.2954425003
"1296",68871.2564620299
"1297",-257.090160946843
"1298",43167.4510680776
"1299",814541.052291543
"1300",13180.2307482225
"1301",21145.4529531107
"1302",70201.5641163887
"1303",25250.3658270474
"1304",44427.8490546027
"1305",7107.47644840544
"1306",71106.2384925609
"1307",31443.0535656237
"1308",70179.6918899198
"1309",62504.7325551566
"1310",42215.3616354069
"1311",30971.3950256128
"1312",105284.703340905
"1313",8070.39687541266
"1314",36499.9784264242
"1315",67925.9002869673
"1316",38525.8075575796
"1317",77695.7801658104
"1318",70443.8035505887
"1319",813967.361468387
"1320",289735.885856329
"1321",54431.4682060376
"1322",30299.6056869256
"1323",7010.30791478613
"1324",14693.9446999195
"1325",25042.6952985771
"1326",92963.9376727718
"1327",39867.0950943648
"1328",18138.7415582942
"1329",84118.9148854829
"1330",30881.9166922856
"1331",97701.3039815534
"1332",16784.9586374014
"1333",15620.0526164525
"1334",23069.4028165649
"1335",26478.0521624883
"1336",35172.7163456678
"1337",98787.089709099
"1338",59380.6460103959
"1339",9783.09277860445
"1340",27362.9583036312
"1341",100914.239556927
"1342",67558.7316103976
"1343",91485.3963827845
"1344",23717.9365481275
"1345",15900.7725532319
"1346",200101.965963283
"1347",88330.7594822856
"1348",66103.4238179085
"1349",177143.855980782
"1350",67565.8421097645
"1351",132866.775857036
"1352",5673.79144107681
"1353",1073.21410227681
"1354",2421.95476228064
"1355",34021.6385875899
"1356",147570.179315073
"1357",359618.675696148
"1358",36940.7677929043
"1359",4849.23788267171
"1360",23118.3360085708
"1361",21172.255709651
"1362",142018.039008642
"1363",60783.8088912359
"1364",76282.942471419
"1365",43656.5387499326
"1366",155908.729342789
"1367",36879.2952642368
"1368",28143.0047162054
"1369",34819.5939273057
"1370",87701.2444378061
"1371",2070587.23851126
"1372",49132.6599642801
"1373",509.160078698904
"1374",3426.67248750378
"1375",291846.420784972
"1376",42389.418016377
"1377",2070842.68027318
"1378",117244.338835784
"1379",21474.5062770513
"1380",33851.653558237
"1381",69182.6176893652
"1382",7621.32355519669
"1383",76963.906106841
"1384",137528.047341075
"1385",2075.31942841366
"1386",39063.9151206581
"1387",36877.280032708
"1388",27429.445800575
"1389",30545.9772562764
"1390",18953.5916223395
"1391",56393.5539998922
"1392",32837.1975781013
"1393",2071165.96200911
"1394",814720.599112449
"1395",236165.649361582
"1396",83378.7654415499
"1397",291593.6532913
"1398",21307.3330926991
"1399",814696.781130342
"1400",74051.5621694878
"1401",27443.8221971414
"1402",99002.3454733348
"1403",79736.8119019199
"1404",55542.8270727339
"1405",148835.712849975
"1406",506848.523435828
"1407",15907.17706662
"1408",236012.890026443
"1409",41867.4191621055
"1410",42750.952621063
"1411",33870.4039427368
"1412",198649.357580229
"1413",8062.55627367037
"1414",16458.8325067912
"1415",78509.0336185584
"1416",-301.131248129147
"1417",92833.4919707674
"1418",86156.6731462483
"1419",19506.0296441017
"1420",8419.24661550674
"1421",71091.7026230555
"1422",68623.9792972512
"1423",64676.8005474696
"1424",141614.821541896
"1425",13786.9099739622
"1426",159914.819933176
"1427",20731.6859424994
"1428",43373.1968022312
"1429",117830.511740877
"1430",29749.4788444544
"1431",14424.3927858011
"1432",71617.1651598306
"1433",72527.7799288987
"1434",95.1617943164797
"1435",34530.7527261712
"1436",35276.7622196519
"1437",170205.053044957
"1438",137636.696751544
"1439",61725.1728333158
"1440",37161.1506347487
"1441",15955.2495672837
"1442",233774.970729945
"1443",41399.2386468521
"1444",41522.7690952884
"1445",70947.1564327907
"1446",24776.8515990809
"1447",49896.5652800706
"1448",16290.8082125928
"1449",7504.16519707415
"1450",200254.793246124
"1451",38718.1805373795
"1452",151950.063724574
"1453",15888.9458937851
"1454",81282.121404622
"1455",106688.182370983
"1456",30569.8749776558
"1457",175692.231908859
"1458",86487.3645258423
"1459",13254.5901970816
"1460",17536.3817153403
"1461",74091.435258584
"1462",40290.9310184719
"1463",65239.8514044386
"1464",94162.6984074679
"1465",30802.965652605
"1466",15222.6085396901
"1467",71640.0936387104
"1468",44999.9054572009
"1469",177579.341675642
"1470",22761.7574213182
"1471",17117.016035923
"1472",178663.282688521
"1473",53544.4963140273
"1474",259.020301150125
"1475",186443.031592087
"1476",33203.3116255432
"1477",11539.8367809034
"1478",21863.3794842775
"1479",83897.5910831354
"1480",13851.4962882972
"1481",57128.2904801885
"1482",10525.5385520508
"1483",18475.8095448657
"1484",26761.2900830371
"1485",4007.84048307914
"1486",83969.6293074919
"1487",18307.0427543727
"1488",28458.971436955
"1489",199845.972995985
"1490",24681.2619866895
"1491",39808.0819537573
"1492",17373.2284716027
"1493",16940.1899095757
"1494",12038.421556194
"1495",68361.6676580807
"1496",22705.3053887788
"1497",4715.16900543214
"1498",136036.057763869
"1499",61375.6530473573
"1500",66471.1170554713
"1501",45011.4338106566
"1502",359848.725118075
"1503",14893.4677291235
"1504",16848.8371523792
"1505",41357.2738985599
"1506",10479.0089977206
"1507",11388.6482410917
"1508",18522.9689047792
"1509",91621.2455622355
"1510",82097.1667489898
"1511",73146.7232221076
"1512",88289.0677559515
"1513",81901.0358360214
"1514",27259.2859562167
"1515",40574.2431790012
"1516",234918.427127066
"1517",72812.1580817168
"1518",135830.06523576
"1519",18772.9578251174
"1520",8971.45066020209
"1521",235413.428190595
"1522",99252.2965971358
"1523",5855.78361885969
"1524",40748.2487417379
"1525",66661.3375013132
"1526",187831.920397123
"1527",29643.4153027736
"1528",10184.5803732308
"1529",106919.884016178
"1530",71327.0235316944
"1531",19417.2792870136
"1532",13983.8770132139
"1533",50684.6477535823
"1534",26218.4427219691
"1535",6511.84838947427
"1536",42974.5322251165
"1537",2637.30912383366
"1538",58760.4099554569
"1539",23157.3141834716
"1540",24250.367600221
"1541",4944.32416502355
"1542",50996.3485993381
"1543",61326.6769253798
"1544",359423.480202486
"1545",81268.2411656978
"1546",21680.5420127822
"1547",94225.1480785007
"1548",79397.8943093555
"1549",42866.7397015274
"1550",13998.3779367885
"1551",93275.7373545386
"1552",105380.689256897
"1553",135330.930560253
"1554",509237.676568703
"1555",38246.3315319793
"1556",152265.613445547
"1557",89701.9380377417
"1558",26246.4477265818
"1559",54245.8368386019
"1560",20721.5530538063
"1561",125247.846731332
"1562",15590.6955564672
"1563",6608.44244282666
"1564",28998.9974686581
"1565",42797.0465015494
"1566",20274.2097397999
"1567",21826.2724419717
"1568",15645.871890122
"1569",54688.7059171034
"1570",20546.4342475473
"1571",72467.5165284087
"1572",48099.1963975964
"1573",87217.2104169252
"1574",30205.7448295884
"1575",23955.0360775154
"1576",235764.884556138
"1577",46267.6013596437
"1578",27191.7703872361
"1579",76395.2855969191
"1580",45545.564110828
"1581",69575.1194319237
"1582",4943.798191296
"1583",65697.2018073279
"1584",12447.6399101765
"1585",19705.2994640145
"1586",19898.7083470705
"1587",23782.9939306577
"1588",13450.8153170745
"1589",6684.88014135605
"1590",57387.9175346145
"1591",31004.7616468333
"1592",15013.4282610909
"1593",26343.2887799911
"1594",235880.410678273
"1595",116097.761295853
"1596",33094.8437873582
"1597",8728.80882123259
"1598",136194.22837661
"1599",160304.199534743
"1600",292298.597112024
"1601",34039.8069441739
"1602",15782.1081494861
"1603",16778.4432056932
"1604",69160.0949668014
"1605",186605.440667015
"1606",7441.21231309188
"1607",43296.1134024521
"1608",362478.699642151
"1609",25215.3185676749
"1610",13825.9160002962
"1611",97875.480122341
"1612",16631.3069323907
"1613",30289.0627719207
"1614",21491.2981188672
"1615",8523.07959944819
"1616",63066.0337639764
"1617",361703.487298371
"1618",10957.3573620442
"1619",46029.5115753662
"1620",19213.8037502997
"1621",44249.4636330979
"1622",20427.5234835719
"1623",9439.72329360649
"1624",26848.1570587005
"1625",11925.280577458
"1626",61762.4964883847
"1627",41681.9469821267
"1628",22289.5618565636
"1629",18696.0377339425
"1630",22336.8024458324
"1631",131401.973727532
"1632",18222.3458024814
"1633",137211.897237161
"1634",46862.2044007608
"1635",76736.7707784995
"1636",90371.5337270368
"1637",235941.668269382
"1638",19150.6008976468
"1639",59733.2061062825
"1640",67526.3259782539
"1641",159847.175604807
"1642",118265.047439036
"1643",146960.709283837
"1644",35852.3902552234
"1645",290379.53076921
"1646",16808.3975572981
"1647",85950.6607075505
"1648",37343.3162177342
"1649",10958.730440042
"1650",33622.9851783956
"1651",96639.7356414777
"1652",14872.6633594135
"1653",153811.484950338
"1654",35533.6148436997
"1655",24539.9196421468
"1656",2070694.7377217
"1657",155591.832152166
"1658",41385.2094388157
"1659",24057.5873521327
"1660",26818.8854295263
"1661",90995.1409028465
"1662",68401.3384152449
"1663",817946.803749237
"1664",16577.7702545522
"1665",41108.6542446194
"1666",133235.46544219
"1667",12254.2683722043
"1668",360338.156335099
"1669",-1855.76047036154
"1670",78825.325075342
"1671",68794.4857708706
"1672",23327.0195127251
"1673",49823.1179262527
"1674",16813.9118219499
"1675",73088.2087085968
"1676",8402.59731800053
"1677",57884.7244776006
"1678",17614.7458163859
"1679",45366.3866637
"1680",7720.76377037078
"1681",39784.7531407591
"1682",10226.5581908369
"1683",19788.3103435236
"1684",74240.4383077384
"1685",199860.340847004
"1686",142110.328486061
"1687",29484.1678237708
"1688",66049.517138169
"1689",102637.356962993
"1690",22988.1083808399
"1691",27801.3885807364
"1692",2954.56201941216
"1693",18627.6217774548
"1694",14737.9545079515
"1695",2917.73308360265
"1696",12881.7181104878
"1697",76339.6159270737
"1698",22830.0435561561
"1699",56630.6501584089
"1700",94481.3191070012
"1701",48727.2036424349
"1702",814719.828309448
"1703",160835.969492623
"1704",3081.89789881795
"1705",74650.2706825213
"1706",2071056.46384505
"1707",31815.0084238348
"1708",19801.5976532287
"1709",24507.9638346169
"1710",16468.3149756573
"1711",67738.9682880135
"1712",19740.8513686968
"1713",137803.230503069
"1714",54721.2977352653
"1715",99522.912077816
"1716",117414.611902485
"1717",31961.2250210492
"1718",233696.502402022
"1719",16106.5209667764
"1720",201062.317389315
"1721",26490.8328042561
"1722",25416.0943672376
"1723",61351.1505589576
"1724",107726.77401405
"1725",63569.303574622
"1726",51000.264517353
"1727",125034.103449844
"1728",30490.3041573085
"1729",22870.8587319449
"1730",15876.3279755505
"1731",43780.0816696722
"1732",57208.0569348791
"1733",118845.655623146
"1734",27340.6114484387
"1735",93335.8707284236
"1736",64397.7803937648
"1737",22775.5711119746
"1738",20499.9275130928
"1739",29639.825476785
"1740",507726.788961993
"1741",11030.4899280294
"1742",291101.595271425
"1743",75455.0772872684
"1744",15613.5040990716
"1745",44981.3037976161
"1746",25980.6253153282
"1747",88908.435849268
"1748",71280.7838316732
"1749",97994.14354601
"1750",41782.4695117546
"1751",21212.0154808499
"1752",80170.681024967
"1753",94418.1298763717
"1754",62952.1237470216
"1755",153010.331901645
"1756",71048.9833300733
"1757",2530.55255209557
"1758",58548.9034150998
"1759",37831.4566075891
"1760",93174.2744764792
"1761",60171.9409704331
"1762",506403.124855372
"1763",36980.7235476152
"1764",38274.8734865998
"1765",63153.4704247854
"1766",85192.5071072196
"1767",57964.6031996299
"1768",1989.05806570305
"1769",17917.78644538
"1770",28197.6688455983
"1771",14659.2399158394
"1772",15390.249836904
"1773",8411.75175017684
"1774",39518.2944252347
"1775",91025.1564331544
"1776",125707.803759596
"1777",815846.322312785
"1778",237075.695871357
"1779",40088.136169432
"1780",72231.0069694566
"1781",22127.6872188135
"1782",185429.996888326
"1783",16977.3612716162
"1784",26864.040407069
"1785",142713.638276035
"1786",31655.0269068654
"1787",17236.5405054602
"1788",65381.7624820859
"1789",154343.766374729
"1790",37311.7788764391
"1791",11015.8537233097
"1792",11631.8281548662
"1793",16354.6640240155
"1794",187630.097202881
"1795",10329.3382012471
"1796",83026.8684478417
"1797",22756.4982261265
"1798",10572.4826617915
"1799",100352.740767951
"1800",73182.6902724492
"1801",95074.0994271283
"1802",3483.01867912203
"1803",14021.3254572531
"1804",35464.0837110428
"1805",64584.270285862
"1806",92948.392714342
"1807",26483.3496238344
"1808",21189.6222758122
"1809",53780.2384361904
"1810",82754.0777598822
"1811",38487.5375390005
"1812",62586.3194294742
"1813",176465.310609206
"1814",234856.554005756
"1815",88683.8203751068
"1816",5051.70735484122
"1817",74423.4899837958
"1818",24700.6879028243
"1819",288271.432183322
"1820",86317.8955004757
"1821",28556.3111030616
"1822",91406.631144079
"1823",8622.83106389763
"1824",92850.676884042
"1825",233744.640357919
"1826",139717.099737077
"1827",5129.39350015705
"1828",75538.5035337311
"1829",64720.1021266563
"1830",32259.666180638
"1831",100434.366047211
"1832",63257.1542335141
"1833",8323.20064300851
"1834",130429.248382028
"1835",38911.8615345077
"1836",169525.052108512
"1837",142067.712219393
"1838",26575.3720804298
"1839",22113.9324623692
"1840",23838.0329552805
"1841",25461.2781842526
"1842",147883.754541731
"1843",39853.4416555585
"1844",7541.33742360091
"1845",29336.6372694625
"1846",38650.6310632311
"1847",59943.8176797033
"1848",29715.8338930862
"1849",91530.8179154802
"1850",16540.5253433225
"1851",6877.76054727983
"1852",89486.0292338111
"1853",18503.0373532178
"1854",4294.38719638661
"1855",44380.4196177175
"1856",35152.1869908061
"1857",3967.24193524402
"1858",33416.2647606461
"1859",65401.0369152758
"1860",53911.5291576834
"1861",28602.6851605319
"1862",18752.5453654473
"1863",92534.9077646129
"1864",360045.672096856
"1865",17110.8813605325
"1866",16823.9654679444
"1867",25473.8949021326
"1868",101476.379131391
"1869",-200.444982474977
"1870",199725.420297908
"1871",69990.1310249034
"1872",814880.26892791
"1873",9945.74709959864
"1874",168107.557376534
"1875",49487.6126967659
"1876",103503.310195513
"1877",13131.8054353504
"1878",69452.9277258464
"1879",25733.2860491622
"1880",124067.627765926
"1881",75003.7328908508
"1882",47530.2955380541
"1883",131311.747416277
"1884",65113.6502297389
"1885",17600.6958983296
"1886",18037.3391768868
"1887",83699.7940462564
"1888",17442.2408249873
"1889",10049.1050693595
"1890",28428.6898467708
"1891",7711.40172659876
"1892",17295.4005703223
"1893",65128.3267220836
"1894",49683.520261073
"1895",75845.4042906403
"1896",26795.1947155746
"1897",62038.3447484259
"1898",234555.649852416
"1899",19827.8019412242
"1900",93589.6866978221
"1901",48294.0258040935
"1902",27386.0999228534
"1903",103622.244186509
"1904",291144.115327438
"1905",29404.5050588981
"1906",1831.72665561788
"1907",22156.4796842221
"1908",8866.30706482509
"1909",16282.2245138464
"1910",42587.1409677447
"1911",19376.1887394616
"1912",93468.5670967769
"1913",65296.4243252596
"1914",23167.268778834
"1915",200706.108775998
"1916",17837.0295272749
"1917",19561.1425348764
"1918",27982.7910422511
"1919",816862.377692218
"1920",29524.9911813183
"1921",73078.1588284837
"1922",14944.3079111947
"1923",235823.653684552
"1924",18184.8956176307
"1925",55345.6396060483
"1926",74074.8745166746
"1927",18558.482323519
"1928",8356.11220065571
"1929",55344.304126583
